rut_cliente,malo_en_los_12m,cantidad_tarjetas_credito,ingreso,meses_en_su_actual_trabajo
2637500,0,0,384000,0
2638500,1,0,438000,48
2639000,0,0,420000,0
2640000,0,0,469500,12
2641000,0,0,540000,0
2644500,0,0,1500000,108
2646500,0,0,675000,72
2648000,0,0,336000,36
2650500,0,0,1500000,0
2653500,0,0,600000,0
2655000,0,0,300000,204
2656000,0,0,900000,0
2657500,0,0,750000,180
2658000,1,0,313500,12
2659000,0,0,537000,0
2662500,1,0,525000,12
2663000,0,0,516000,0
2663500,0,0,750000,36
2664500,0,0,597000,36
2665000,1,0,1950000,24
2665500,0,0,375000,0
2666000,1,0,1200000,0
2666500,0,0,270000,96
2668000,0,0,400500,60
2668500,0,0,750000,0
2669000,1,0,315000,0
2671500,0,0,450000,12
2672500,0,0,675000,36
2674500,0,0,900000,60
2675500,0,0,840000,24
2678000,0,0,2295000,132
2680500,1,0,577500,12
2681500,0,0,525000,0
2684000,0,0,750000,84
2684500,1,1,975000,48
2686000,0,0,586500,12
2688500,1,0,810000,0
2690000,1,0,525000,84
2691500,0,1,2092500,48
2692500,0,0,307500,0
2693000,0,0,525000,48
2693500,0,0,2229000,192
2694000,0,0,1050000,48
2695000,0,0,450000,0
2695500,1,0,510000,0
2697500,0,1,873000,24
2698000,0,0,450000,12
2702500,0,0,900000,12
2703000,0,0,706500,48
2705000,1,1,900000,12
2705500,0,0,1875000,120
2706000,0,0,358500,12
2711500,0,0,600000,12
2712000,0,0,562500,12
2713500,0,0,450000,12
2715500,0,0,595500,72
2721000,1,0,405000,0
2724000,0,0,1231500,48
2725500,1,0,675000,24
2726000,0,0,352500,24
2731000,0,0,675000,48
2731500,0,0,540000,36
2732000,0,0,379500,12
2732500,0,0,750000,0
2735000,0,0,750000,120
2736000,0,0,540000,0
2737000,1,0,600000,36
2741000,0,0,450000,24
2743500,0,0,1233000,60
2744000,0,0,375000,12
2744500,0,0,375000,0
2745000,0,0,1500000,84
2745500,0,0,300000,24
2746000,0,0,1141500,12
2746500,0,0,802500,12
2747500,0,0,697500,192
2750000,0,0,990000,36
2751500,0,0,516000,60
2753000,0,0,450000,24
2753500,1,0,330000,12
2757500,0,0,555000,24
2759000,0,0,2250000,0
2760000,0,0,967500,120
2763000,1,0,370500,12
2763500,0,0,397500,12
2764500,0,0,472500,12
2765000,0,0,580500,96
2766000,0,0,300000,36
2767000,1,0,1665000,36
2769500,0,0,750000,36
2770500,1,0,525000,0
2773000,0,0,1000500,0
2776000,0,1,1207500,12
2776500,0,0,405000,12
2778500,0,0,750000,0
2779500,1,0,360000,12
2780000,0,0,820500,72
2781500,0,0,750000,48
2783500,0,0,751500,12
2784000,1,0,1020000,36
2786000,1,0,733500,36
2786500,0,0,450000,0
2788500,0,0,820500,24
2789000,0,0,517500,48
2790000,0,0,450000,0
2791000,0,0,375000,12
2793500,0,0,523500,0
2794000,0,0,720000,12
2795500,1,0,375000,72
2796500,0,0,472500,12
2797000,0,1,681000,12
2801000,1,0,375000,0
2801500,0,0,405000,0
2802000,0,0,471000,12
2803500,0,0,270000,12
2807500,0,0,975000,48
2809000,0,0,330000,48
2815500,0,0,1002000,12
2819000,1,0,420000,12
2820500,0,0,300000,0
2822000,0,0,810000,108
2823000,0,0,270000,12
2827000,0,0,450000,60
2833500,0,1,1314000,0
2834000,1,0,300000,12
2835500,0,0,450000,24
2843000,1,0,390000,0
2846000,0,0,1350000,72
2847000,0,0,594000,0
2847500,1,0,270000,132
2848500,0,0,313500,12
2850000,0,0,367500,0
2851500,0,0,540000,48
2853000,0,0,345000,48
2853500,0,0,315000,12
2863000,0,1,1650000,24
2864500,1,0,750000,168
2867500,0,0,618000,120
2869000,0,0,744000,24
2870500,1,0,1275000,36
2872000,0,0,1200000,48
2875500,1,0,900000,24
2877500,0,0,1848000,12
2879000,1,0,379500,0
2880000,0,0,900000,60
2880500,0,0,1725000,0
2882500,0,0,312000,24
2884500,1,1,1200000,0
2885500,0,0,300000,0
2888500,1,0,900000,12
2889500,1,0,540000,0
2892000,0,2,2250000,12
2892500,0,0,480000,12
2895500,1,0,918000,60
2896000,0,0,600000,12
2896500,1,0,540000,36
2899500,0,0,600000,60
2901500,1,0,2247000,24
2902000,1,0,600000,24
2903500,0,1,933000,12
2904000,0,0,480000,12
2905000,1,0,379500,120
2908000,0,0,273000,0
2908500,0,1,915000,120
2911000,0,0,300000,72
2914500,0,0,525000,24
2915500,0,0,427500,12
2916000,0,1,1108500,156
2917500,0,0,333000,36
2919000,0,1,1423500,144
2920500,0,2,1165500,12
2922000,1,0,750000,12
2925000,0,0,525000,12
2926500,0,0,2088000,192
2927500,0,0,630000,60
2930000,0,0,300000,12
2933000,1,0,441000,12
2933500,0,0,420000,24
2936500,0,0,525000,12
2940500,0,0,1165500,120
2941000,0,0,555000,12
2941500,0,0,750000,0
2942000,0,0,640500,0
2945000,0,0,870000,36
2946500,0,0,480000,60
2949500,0,0,750000,108
2951000,0,0,415500,24
2951500,1,0,450000,24
2952000,0,0,525000,36
2955000,0,0,450000,24
2957000,0,0,328500,12
2957500,0,0,390000,12
2958000,0,0,756000,12
2958500,0,0,450000,0
2959000,0,0,1050000,96
2960500,1,1,2250000,120
2965000,1,0,330000,12
2966500,0,0,2493000,0
2967500,0,0,300000,12
2970000,0,0,667500,60
2971000,0,0,1200000,60
2973500,1,0,450000,24
2976500,0,0,450000,36
2982000,1,0,1500000,12
2983500,0,1,2250000,36
2986500,0,0,1050000,168
2987500,0,0,900000,72
2988500,0,0,504000,12
2989500,0,1,663000,36
2990000,0,0,750000,0
2992000,0,0,450000,84
2994000,0,0,331500,12
2994500,0,0,417000,12
2995000,0,0,600000,12
2996000,0,0,900000,132
2998000,1,0,367500,36
2999500,1,0,330000,12
3002000,0,1,1113000,180
3003500,0,0,1800000,72
3004500,0,0,748500,24
3006500,0,0,322500,12
3008000,0,0,1950000,36
3008500,0,0,771000,12
3009000,0,1,300000,12
3010500,0,0,375000,12
3012000,0,0,480000,36
3014500,0,0,688500,12
3015000,0,0,375000,72
3018500,0,0,450000,0
3019000,0,0,538500,156
3020500,0,0,300000,84
3023500,0,0,931500,0
3024000,0,0,853500,144
3028500,0,0,390000,24
3029000,1,0,450000,24
3029500,0,1,1200000,24
3031000,1,0,270000,24
3032000,0,0,270000,48
3036500,1,0,468000,60
3039500,0,0,900000,0
3042500,0,0,319500,12
3043000,0,1,405000,0
3043500,0,0,831000,12
3045000,0,0,900000,96
3047500,0,1,1465500,12
3048500,1,0,420000,24
3049500,0,0,330000,60
3051500,0,0,750000,24
3052500,0,0,408000,60
3062500,0,0,484500,24
3064500,1,0,525000,36
3067000,0,0,525000,24
3068000,0,0,330000,12
3068500,0,0,675000,12
3069000,0,0,600000,36
3070000,0,0,525000,12
3071500,0,0,1350000,96
3072500,1,0,330000,12
3080000,0,0,270000,12
3081500,0,0,675000,24
3082000,0,0,1123500,108
3083000,0,0,649500,24
3083500,1,0,900000,24
3085000,0,0,1987500,12
3087000,0,0,450000,12
3089000,0,1,1836000,204
3090500,0,0,289500,24
3094000,0,0,505500,36
3094500,0,0,352500,12
3095000,0,0,558000,24
3097500,0,0,270000,12
3102500,0,0,375000,120
3103500,0,0,540000,36
3105000,1,0,382500,24
3105500,0,0,658500,60
3106500,0,0,465000,24
3107000,0,0,1650000,36
3107500,0,0,1711500,36
3109000,0,0,600000,0
3110500,1,0,1500000,36
3112000,1,0,462000,12
3112500,0,0,750000,180
3114000,0,0,450000,12
3114500,0,0,375000,12
3116500,1,0,405000,0
3118500,0,0,301500,12
3119000,0,0,270000,120
3120000,1,0,481500,12
3120500,0,0,757500,72
3121000,0,1,600000,12
3122000,0,0,420000,60
3123000,1,0,337500,12
3123500,0,0,270000,0
3124000,0,0,349500,12
3126500,0,0,300000,60
3127000,0,0,750000,60
3131000,0,0,419955.00000000006,72
3132000,0,0,1800000,24
3132500,0,0,270000,12
3133500,0,0,450000,12
3134500,0,0,372000,12
3135500,0,0,2250000,36
3136000,1,0,525000,12
3137500,0,0,300000,0
3138500,0,0,1833000,0
3139000,1,0,456000,24
3142000,0,0,330000,12
3148500,0,0,675000,12
3151000,1,0,1024500,36
3151500,0,0,450000,12
3152000,0,0,480000,12
3152500,0,0,1125000,12
3153000,1,0,1477500,156
3153500,0,0,270000,144
3154000,0,0,1050000,12
3154500,1,0,450000,36
3155500,0,0,597000,12
3156000,0,0,379500,60
3162000,1,1,2365500,12
3163000,0,0,1200000,12
3163500,0,0,450000,12
3166000,0,0,300000,12
3166500,0,0,450000,24
3167000,0,0,810000,144
3167500,1,0,300000,12
3168500,1,0,645000,72
3170500,0,0,2250000,120
3171000,1,0,1092000,24
3172000,0,0,450000,24
3173500,1,0,405000,12
3174000,0,0,1800000,120
3175500,1,1,882000,132
3177000,0,0,1245000,60
3177500,0,0,468000,132
3178000,0,0,525000,0
3179000,1,0,616500,12
3181500,0,0,517500,36
3182500,0,0,390000,12
3183000,1,0,360000,12
3188000,1,0,600000,108
3189000,0,0,1500000,0
3190500,0,0,964500,120
3191500,0,0,363000,0
3193500,0,0,399000,0
3195000,0,0,856500,12
3196000,0,0,1762500,60
3196500,1,0,450000,0
3197000,0,0,301500,12
3197500,0,0,1650000,120
3199500,1,0,1200000,144
3200000,0,0,330000,12
3203000,0,0,540000,12
3203500,1,0,525000,12
3205500,0,0,300000,0
3206000,0,1,853500,0
3209500,0,0,525000,36
3210000,0,0,1800000,48
3211500,0,0,330000,48
3212000,0,0,600000,120
3213000,0,0,1050000,120
3213500,0,0,450000,12
3215500,0,1,1057500,132
3216500,0,0,375000,24
3217000,0,0,330000,12
3218000,0,1,630000,12
3219000,0,0,450000,192
3220000,0,0,300000,12
3223500,0,0,360000,12
3225000,0,0,450000,12
3226500,0,0,340500,48
3227500,0,0,900000,0
3229500,1,0,327000,0
3230000,0,0,720000,12
3231000,0,0,457500,12
3231500,1,0,1740000,0
3232000,0,1,1650000,180
3233500,0,0,2400000,12
3234500,0,2,2115000,72
3236000,1,0,897000,12
3236500,1,0,270000,12
3240500,0,0,450000,12
3241000,0,0,540000,0
3246000,1,0,600000,0
3247000,0,0,450000,0
3250500,0,0,640500,24
3252500,1,0,330000,12
3253000,0,0,525000,12
3255000,0,0,405000,0
3255500,0,2,1642500,60
3257000,1,0,300000,12
3257500,0,0,1350000,60
3259000,1,0,525000,12
3259500,0,0,360000,12
3260000,0,0,450000,0
3261500,0,0,750000,0
3263500,0,2,2118000,96
3264000,0,1,1350000,156
3267500,0,0,343500,12
3270000,0,0,1200000,12
3271500,0,0,297000,48
3272500,0,0,1849500,0
3273000,0,0,450000,120
3274000,0,0,994500,12
3275000,1,0,285000,12
3276000,0,0,1500000,24
3277000,0,0,415500,12
3277500,0,0,390000,12
3279000,0,0,1153500,96
3280000,0,1,1140000,48
3281000,0,0,270000,12
3289500,0,0,450000,0
3290500,0,0,1125000,12
3293500,0,0,675000,24
3295500,1,0,402000,12
3296000,1,0,1107000,60
3298000,0,1,1488000,144
3298500,0,0,1752000,12
3299500,1,0,750000,24
3301500,1,0,270000,12
3303500,0,0,600000,60
3304000,0,0,285000,36
3305000,0,0,355500,36
3306000,0,1,951000,60
3306500,0,0,375000,12
3308000,0,0,1500000,0
3309000,1,0,675000,60
3311000,0,0,270000,48
3312000,1,0,858000,24
3318500,1,0,1500000,24
3319500,1,0,607500,12
3320000,1,0,270000,120
3320500,0,0,750000,60
3321000,1,0,1800000,24
3323500,0,0,678000,24
3325000,0,0,390000,12
3327500,0,0,1350000,168
3330000,0,0,271500,12
3333500,0,0,550500,0
3334000,0,0,1350000,12
3334500,1,0,1050000,72
3337000,1,1,450000,36
3341500,0,0,670500,0
3345000,0,0,1281000,72
3345500,0,0,697500,12
3348500,1,0,330000,24
3351000,0,0,750000,24
3351500,1,0,525000,12
3354000,1,0,300000,36
3354500,0,0,675000,12
3356500,0,0,270000,60
3359500,0,0,861000,84
3360500,1,0,1800000,36
3361000,1,1,1275000,24
3365000,1,1,1495500,48
3366000,0,0,450000,0
3366500,0,0,300000,120
3368500,1,0,351000,36
3370000,0,1,2250000,12
3371500,1,0,375000,12
3372000,0,0,600000,12
3373500,0,1,1500000,12
3374000,0,0,600000,0
3377000,0,0,840000,60
3380000,0,0,420000,72
3380500,0,0,600000,24
3382000,0,0,495000,12
3384000,1,0,450000,60
3388000,0,0,1050000,60
3389500,1,0,277500,12
3392500,0,0,750000,108
3393000,0,0,1200000,72
3396500,1,0,738000,12
3397500,0,0,270000,0
3399000,0,1,774000,12
3399500,0,1,1750500,84
3402000,1,0,750000,0
3402500,1,0,2047500,144
3403500,0,0,411000,0
3404000,0,1,645000,48
3404500,0,0,450000,12
3406500,0,0,525000,0
3408000,1,0,420000,0
3411000,0,0,588000,0
3411500,0,0,622500,48
3415500,0,0,465000,180
3416500,1,0,507000,0
3418000,0,0,600000,0
3422500,0,0,1350000,60
3423000,1,1,1821000,48
3423500,1,0,645000,0
3424000,0,0,600000,60
3425500,1,0,450000,12
3427500,0,0,283500,12
3430500,0,1,1489500,84
3436000,0,0,555000,12
3436500,0,1,1209000,12
3438500,0,0,1200000,0
3439500,0,0,900000,60
3441000,0,0,360000,72
3441500,0,0,750000,12
3443000,0,0,750000,24
3447000,0,0,1800000,192
3449000,1,0,870000,24
3451000,1,0,750000,0
3451500,1,0,711000,12
3452000,0,0,889500,0
3453000,0,0,495000,12
3453500,0,1,1875000,0
3454500,0,0,1350000,24
3455000,0,0,900000,0
3456500,1,0,360000,0
3457500,0,1,840000,48
3459500,0,0,339000,12
3460000,1,0,300000,36
3460500,0,0,498000,12
3463500,0,0,1500000,84
3467500,0,0,1200000,108
3468000,0,1,817500,48
3469000,0,0,450000,12
3470000,0,0,525000,0
3472000,0,0,900000,84
3475500,1,0,450000,60
3477000,0,0,900000,0
3484500,0,1,1468500,12
3486000,1,0,600000,84
3487000,0,0,538500,12
3488000,0,0,600000,12
3488500,0,0,420000,144
3489500,1,0,900000,12
3493500,0,1,1650000,132
3495500,0,0,900000,24
3496500,1,0,600000,24
3498000,0,0,600000,36
3498500,1,2,597000,12
3499000,0,0,286500,12
3500000,0,0,432000,12
3501500,0,0,450000,12
3502500,0,0,819000,0
3503000,0,0,1350000,0
3504000,0,0,489000,60
3506500,1,0,469500,36
3507500,0,0,1200000,24
3508000,1,0,600000,12
3508500,0,0,270000,12
3509000,1,0,690000,132
3510000,0,1,1548000,144
3512500,0,0,405000,36
3514500,0,0,447000,24
3515000,0,0,975000,84
3515500,0,0,352500,24
3516000,1,1,1200000,36
3516500,0,0,345000,0
3517500,0,0,1200000,0
3519000,0,0,337500,24
3519500,0,1,2100000,12
3521500,1,0,420000,0
3522000,0,1,370500,12
3522500,0,0,1050000,0
3524500,0,0,360000,12
3525000,1,0,820500,144
3526000,1,0,870000,0
3528500,0,0,855000,48
3529000,0,0,330000,24
3530000,0,0,1500000,36
3531500,0,0,438000,12
3532000,0,0,1045500,156
3534000,0,0,300000,0
3535500,0,0,1350000,36
3536000,1,0,385500,12
3536500,0,0,1167000,132
3537000,0,0,321000,96
3537500,1,0,375000,0
3538000,0,0,520500,24
3538500,0,0,270000,12
3539000,0,1,1537500,0
3540500,0,0,615000,0
3543500,0,0,681000,168
3544000,0,0,1012500,12
3544500,1,0,405000,0
3546500,0,0,357000,156
3547500,0,0,450000,24
3550500,0,0,294000,12
3551500,0,0,355500,0
3552000,0,0,1114500,0
3553500,0,0,450000,0
3554000,0,1,834000,96
3558000,0,0,600000,0
3561000,0,0,900000,84
3563000,0,0,720000,48
3565500,0,1,690000,12
3566500,0,1,1200000,12
3567000,0,1,1216500,36
3567500,0,0,900000,48
3568000,0,1,1125000,48
3568500,0,0,327000,0
3569500,0,0,397500,12
3571000,0,0,358500,24
3577000,0,0,1275000,12
3579000,1,0,478500,12
3580000,0,0,660000,12
3580500,1,0,1020000,12
3581500,0,2,2250000,120
3585000,0,0,598500,120
3587000,1,0,750000,12
3589500,0,0,450000,0
3590500,0,1,790500,12
3593000,0,0,847500,0
3597000,0,0,900000,0
3599000,0,1,1350000,96
3599500,0,0,394500,36
3600000,0,0,1050000,180
3601500,0,0,450000,24
3603500,0,0,388500,0
3606500,0,0,750000,48
3607000,0,1,1078500,120
3607500,0,0,1240500,12
3608000,0,0,696000,12
3609000,0,0,1390500,12
3609500,0,0,387000,0
3610000,1,0,480000,36
3611000,0,0,450000,24
3611500,0,0,1500000,24
3612500,0,0,450000,48
3614000,1,0,450000,12
3616000,0,2,1302000,0
3619000,0,0,1615500,12
3620000,0,0,600000,12
3621000,0,0,1200000,120
3622500,0,0,675000,12
3623500,0,0,900000,36
3625000,0,0,330000,12
3625500,1,2,1911000,168
3626000,0,0,1110000,156
3629000,0,0,270000,24
3629500,0,0,600000,72
3630500,0,1,1500000,24
3631000,0,0,1200000,0
3634500,0,0,270000,0
3635000,0,0,438000,12
3636000,0,1,837000,156
3637000,0,0,525000,24
3638000,0,0,1867500,12
3640000,1,0,600000,36
3640500,0,0,825000,60
3641000,0,0,1200000,48
3641500,0,0,270000,156
3643000,1,0,330000,0
3643500,0,0,1455000,12
3644000,0,0,525000,0
3644500,0,0,1800000,0
3647500,0,0,300000,12
3648000,0,0,675000,24
3648500,0,0,675000,0
3649500,0,0,900000,0
3650500,0,0,450000,36
3651500,1,0,375000,36
3652500,0,0,1470000,12
3654000,0,0,571500,132
3656000,0,0,900000,12
3658000,0,0,525000,12
3660000,1,0,1350000,12
3660500,1,0,1458000,0
3665500,0,1,1582500,192
3666500,0,0,525000,24
3667000,0,0,450000,0
3667500,0,1,1125000,204
3668000,1,0,450000,12
3670000,0,0,300000,12
3670500,0,0,750000,36
3671000,0,0,312000,0
3672500,1,2,1777500,24
3674000,1,0,1200000,60
3675000,0,0,525000,36
3675500,0,0,450000,24
3676000,0,0,378000,72
3677000,0,0,450000,24
3678000,0,0,270000,60
3678500,0,0,390000,12
3679500,0,0,525000,24
3681500,0,0,450000,12
3683000,1,0,630000,12
3683500,0,0,1200000,0
3686000,0,0,360000,12
3687500,0,0,285000,60
3689000,1,1,2250000,24
3689500,0,0,616500,60
3691500,0,0,808500,48
3692500,0,0,510000,12
3693500,0,0,510000,24
3695500,0,0,900000,60
3696000,1,1,1122000,0
3699500,1,0,304500,0
3700000,0,0,270000,0
3701500,0,0,366000,12
3702000,0,0,750000,0
3702500,0,0,900000,60
3704000,0,0,735000,0
3705500,0,0,447000,12
3707500,0,0,712500,12
3709000,1,0,300000,0
3712000,1,0,975000,12
3713500,0,0,345000,12
3716000,0,0,1215000,96
3716500,0,0,322500,60
3717000,1,0,1612500,84
3718000,0,0,600000,0
3718500,0,2,768000,0
3719000,0,0,1200000,0
3719500,0,0,1056000,72
3721500,1,0,1200000,120
3722500,0,0,405000,0
3725500,0,0,900000,12
3727000,0,0,384000,36
3728000,0,0,414000,60
3730500,0,0,772500,36
3731000,1,0,1200000,192
3731500,0,0,570000,12
3732000,0,0,307500,12
3733000,0,0,339000,84
3734000,0,1,876000,72
3734500,1,0,870000,48
3735000,0,0,540000,0
3736000,0,0,664500,84
3737000,0,0,450000,0
3739000,0,0,1470000,24
3743000,1,0,750000,12
3745000,1,0,1275000,24
3746500,0,0,600000,48
3748500,0,0,471000,0
3749000,0,1,1155000,60
3751000,0,0,405000,0
3755500,0,0,450000,0
3756000,0,0,900000,12
3757500,1,0,1296000,48
3759500,0,0,637500,0
3760500,1,1,1209000,36
3762500,0,2,2011500,48
3764000,0,0,693000,0
3767000,0,0,300000,12
3770000,0,0,1050000,72
3774500,0,0,397500,204
3777500,0,0,1350000,84
3778500,0,0,300000,12
3779000,0,0,300000,0
3780500,0,0,862500,36
3781000,1,0,606000,12
3782500,0,0,765000,12
3784000,0,0,270000,0
3787500,0,0,900000,36
3790000,0,0,1200000,24
3791500,1,0,687000,12
3792000,0,0,600000,48
3793500,0,0,390000,48
3795500,0,0,1650000,192
3796000,0,0,900000,12
3797000,0,0,555000,12
3799000,0,0,478500,12
3801500,1,0,751500,12
3803000,0,0,304500,12
3806000,0,0,405000,12
3806500,0,0,1200000,24
3807500,1,0,328500,12
3808000,0,0,750000,0
3810500,1,0,690000,0
3811500,1,0,450000,24
3812500,0,0,810000,0
3813000,0,0,375000,12
3815000,0,0,1200000,72
3816000,1,0,1800000,180
3817000,1,0,270000,24
3819000,0,0,750000,48
3821000,0,0,450000,0
3821500,0,0,300000,24
3822000,0,0,1099500,180
3823500,1,0,300000,72
3825000,1,0,525000,120
3828000,1,0,534000,48
3829000,0,0,436500,12
3830000,0,0,870000,96
3831000,0,0,540000,36
3833500,0,0,450000,12
3834500,0,0,754500,36
3835500,0,0,525000,0
3838000,1,0,330000,60
3838500,1,0,1200000,0
3839000,0,0,660000,12
3839500,0,0,1270500,84
3840500,0,0,270000,12
3841500,1,0,306000,12
3842500,0,0,525000,156
3843000,0,0,333000,24
3844000,0,0,675000,0
3848000,0,0,1950000,96
3856500,0,1,480000,12
3858000,0,0,292500,0
3861500,0,0,1305000,84
3863500,1,0,480000,12
3864500,0,0,405000,0
3866500,0,0,600000,60
3867000,0,1,1500000,36
3868000,0,0,780000,12
3870000,0,1,1395000,72
3872500,0,0,319500,36
3874000,1,0,1050000,12
3876500,0,1,900000,0
3877000,0,0,1800000,12
3880500,0,0,435000,72
3882500,0,1,450000,12
3887500,0,0,750000,12
3888000,0,0,525000,36
3893500,0,0,1500000,120
3894000,0,0,1350000,96
3896500,0,0,576000,36
3897000,0,0,301500,72
3899000,0,0,451500,24
3900000,0,0,1050000,72
3901500,0,0,339000,24
3902000,0,0,750000,0
3903500,0,0,300000,24
3904000,0,1,1200000,144
3906000,0,0,630000,84
3906500,0,0,1245000,0
3907000,1,0,600000,12
3907500,0,0,672000,24
3910500,0,0,535500,12
3911500,0,0,411000,180
3912000,0,0,450000,12
3912500,0,0,270000,12
3916500,0,0,405000,24
3917500,0,0,270000,12
3918000,1,0,450000,12
3918500,1,0,420000,0
3919500,0,0,270000,144
3922500,0,1,679500,84
3924000,0,0,525000,60
3929000,1,0,600000,48
3930500,1,0,300000,0
3935000,1,0,270000,0
3937500,0,0,600000,0
3941000,0,0,720000,24
3944000,0,0,330000,12
3945000,1,0,645000,0
3946000,0,0,450000,144
3946500,0,0,1174500,36
3948000,1,0,795000,84
3949000,1,0,1050000,24
3949500,0,0,1125000,120
3951500,1,0,330000,12
3952000,0,0,330000,12
3953000,0,0,1540500,48
3954000,1,0,1680000,48
3954500,0,0,450000,36
3955500,0,0,450000,48
3958000,1,0,900000,120
3958500,0,0,601500,120
3963500,0,0,450000,120
3964500,0,0,696000,0
3965500,1,0,448500,24
3966000,0,0,600000,0
3967000,0,0,690000,12
3969000,0,0,1260000,24
3969500,0,0,900000,36
3976000,0,0,1020000,204
3976500,1,0,525000,120
3978000,0,0,1335000,24
3981500,0,0,450000,0
3982500,0,0,525000,24
3983500,1,0,390000,36
3984500,0,0,675000,204
3985000,0,0,331500,12
3985500,1,0,315000,0
3988500,0,0,675000,0
3989500,1,0,352500,0
3990000,0,0,525000,36
3992500,0,0,360000,12
3993500,0,0,297000,12
3994000,0,0,1005000,12
3994500,0,1,1561500,144
3996000,0,0,1050000,180
4001000,0,1,900000,0
4001500,0,0,1500000,48
4004000,0,0,900000,12
4006000,0,0,420000,0
4007500,1,0,1156500,12
4008500,1,0,1050000,0
4010000,0,0,1200000,72
4010500,1,0,405000,0
4011500,0,0,450000,12
4012500,0,0,705000,36
4013500,1,0,376500,12
4015000,0,0,375000,12
4015500,0,0,324000,0
4017000,0,0,417000,72
4017500,0,0,390000,24
4018000,0,1,1800000,168
4018500,0,1,1710000,156
4019500,1,0,463500,12
4020500,0,1,1644000,24
4022500,0,0,759000,36
4026500,0,1,642000,24
4027000,1,0,375000,12
4028000,0,0,435000,24
4028500,0,0,570000,12
4030000,1,0,370500,24
4033000,0,0,1500000,60
4033500,0,1,1741500,84
4035000,0,0,811500,48
4037500,0,0,270000,72
4038500,1,0,390000,180
4039000,0,0,405000,0
4040000,0,0,1350000,36
4043000,0,0,540000,0
4043500,1,0,1350000,24
4044000,0,0,412500,12
4046500,1,0,1800000,180
4049000,0,0,348000,12
4049500,0,0,1350000,12
4051000,1,0,900000,60
4055500,0,0,385500,60
4056000,0,0,340500,12
4059500,0,0,868500,180
4061000,0,0,367500,12
4062500,0,0,772500,12
4064500,1,1,1200000,96
4065500,0,0,405000,0
4066000,1,1,814500,12
4067000,1,1,748500,24
4068000,0,0,900000,60
4069000,1,0,1897500,12
4069500,0,0,990000,0
4070000,0,0,1500000,108
4071000,1,0,600000,36
4071500,0,0,390000,48
4072000,0,0,355500,72
4073500,1,0,1050000,84
4075000,0,0,750000,12
4077000,0,0,1800000,120
4077500,0,0,525000,12
4078500,0,0,487500,12
4080000,1,1,747000,60
4081000,0,1,1050000,120
4081500,0,1,750000,12
4083500,0,0,457500,96
4085500,0,0,600000,72
4086500,0,0,889500,12
4093000,1,0,330000,24
4097000,0,1,1200000,0
4098000,0,0,300000,132
4099000,0,0,270000,0
4100000,0,0,1680000,84
4102500,0,0,735000,12
4104000,0,0,750000,0
4105000,1,0,600000,0
4106500,0,0,900000,120
4114500,0,0,900000,36
4119000,0,0,300000,12
4121000,0,0,540000,0
4124000,0,0,525000,24
4125000,0,0,1891500,48
4126000,0,0,1500000,120
4126500,0,1,900000,12
4127000,1,1,1401000,36
4128000,0,0,459000,36
4130500,1,0,900000,36
4131500,0,0,576000,24
4133000,0,0,825000,24
4135000,1,0,390000,0
4136000,0,0,1905000,120
4137000,0,0,345000,0
4141000,1,0,360000,24
4142000,0,0,346500,12
4142500,0,0,900000,60
4143500,0,1,1294500,12
4145000,0,0,525000,12
4147000,0,0,1884000,36
4147500,0,0,375000,12
4152000,1,0,561000,12
4153000,0,0,375000,12
4154500,0,0,768000,144
